name	description	p-value	q-value	phenotype	genes
GO:0001933	negative regulation of protein phosphorylation	1.54840421307622e-07	1.54840421307622e-07	1	HGF,PPP2R1A,CDKN1B,MAPK8IP1,CDKN1A,APC,RB1,AKT1,CDKN2A,PTEN,NPM1,LRRK2,NF1,CEBPA
GO:0001935	endothelial cell proliferation	0.0391899907491127	0.0391899907491127	1	AKT1,EGR3,NF1,NRAS
GO:0001936	regulation of endothelial cell proliferation	0.0291154303194568	0.0291154303194568	1	AKT1,EGR3,NF1,NRAS
GO:0001938	positive regulation of endothelial cell proliferation	0.0409570559961742	0.0409570559961742	1	AKT1,EGR3,NF1,NRAS
GO:0001947	heart looping	0.0118991507734386	0.0118991507734386	1	TBX3,NOTCH1,TGFBR2,SOX17
GO:0001952	regulation of cell-matrix adhesion	0.0178625480405246	0.0178625480405246	1	EPHA3,PIK3R1,CDKN2A,PTEN,NF1
GO:0002011	morphogenesis of an epithelial sheet	0.00173070862199262	0.00173070862199262	1	AJUBA,NOTCH1,ARHGAP35,PTEN,MTOR
GO:0002040	sprouting angiogenesis	0.0839525649764128	0.0839525649764128	1	FBXW7,AKT1,NOTCH1,EGR3
GO:0002042	cell migration involved in sprouting angiogenesis	0.0163341745909182	0.0163341745909182	1	FBXW7,AKT1,NOTCH1,EGR3
GO:0002053	positive regulation of mesenchymal cell proliferation	0.000290690859550638	0.000290690859550638	1	FGFR2,SOX9,TGFBR2,CTNNB1
GO:0002062	chondrocyte differentiation	0.00361103664646074	0.00361103664646074	1	FGFR3,SOX9,RB1,RUNX1,TGFBR2,CTNNB1,AXIN2,PTPN11
GO:0002065	columnar/cuboidal epithelial cell differentiation	0.0188144437268084	0.0188144437268084	1	FGFR2,CDKN1A,SOX9,FOXA1,AKT1,NOTCH1,CTNNB1,SMAD2
GO:0002181	cytoplasmic translation	0.054391766662381	0.054391766662381	1	RPL22,RPL5,EIF4A2,MTOR
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.0457683399132769	0.0457683399132769	1	EP300,TLR4,PIK3R1
GO:0002221	pattern recognition receptor signaling pathway	0.252207410634449	0.252207410634449	1	TLR4,AKT1,PIK3R1
GO:0002244	hematopoietic progenitor cell differentiation	0.00381224253429182	0.00381224253429182	1	ERCC2,GATA3,NFE2L2,FLT3,PDGFRA,TP53,NOTCH1,KIT,BRAF,SIN3A
GO:0002262	myeloid cell homeostasis	0.0625635755544154	0.0625635755544154	1	ERCC2,GATA3,ACVR2A,ACVR1B,RB1,KIT,BAP1,NF1
GO:0002263	cell activation involved in immune response	0.252207410634449	0.252207410634449	1	PIK3CG,GATA3,TLR4,TP53,KIT,MTOR
GO:0002274	myeloid leukocyte activation	0.0206832087901613	0.0206832087901613	1	PIK3CG,TLR4,ATM,KIT,TGFBR2,LRRK2,CEBPA
GO:0002366	leukocyte activation involved in immune response	0.244284605388286	0.244284605388286	1	PIK3CG,GATA3,TLR4,TP53,KIT,MTOR
GO:0002520	immune system development	0.0204581248513244	0.0204581248513244	1	POLQ,GATA3,TP53,ATM,BRAF,TGFBR2,CTNNB1,ASXL1
GO:0002573	myeloid leukocyte differentiation	0.000178016553097398	0.000178016553097398	1	GATA3,FBXW7,TLR4,RB1,PIK3R1,KIT,RUNX1,TGFBR2,BAP1,CTNNB1,NF1,MTOR,CEBPA
GO:0002695	negative regulation of leukocyte activation	0.0352691001753847	0.0352691001753847	1	CBFB,CDKN2A,ATM,RUNX1
GO:0002758	innate immune response-activating signaling pathway	0.130924458221743	0.130924458221743	1	EP300,TLR4,AKT1,PIK3R1
GO:0002761	regulation of myeloid leukocyte differentiation	0.01298547441493	0.01298547441493	1	FBXW7,TLR4,RB1,PIK3R1,RUNX1,CTNNB1,NF1,MTOR
GO:0003002	regionalization	0.00127724918457764	0.00127724918457764	1	FGFR2,EP300,ACVR2A,FOXA2,FOXA1,TBX3,TP53,SMAD4,KDM6A,NOTCH1,ATM,TGFBR2,SOX17,CTNNB1,AXIN2,AR,SMAD2,WT1
GO:0003007	heart morphogenesis	5.43195804434303e-07	5.43195804434303e-07	1	FGFR2,GATA3,SOX9,APC,TBX3,TP53,SMAD4,KDM6A,NOTCH1,TGFBR2,SOX17,CTNNB1,AXIN2,ASXL1,SMAD2,MTOR
GO:0003143	embryonic heart tube morphogenesis	0.0146746343213081	0.0146746343213081	1	TBX3,NOTCH1,TGFBR2,SOX17
GO:0003148	outflow tract septum morphogenesis	0.00275786447866917	0.00275786447866917	1	FGFR2,SMAD4,TGFBR2
GO:0003151	outflow tract morphogenesis	2.74954728955086e-05	2.74954728955086e-05	1	FGFR2,TBX3,SMAD4,NOTCH1,TGFBR2,SOX17,CTNNB1
GO:0003157	endocardium development	0.000152728139528928	0.000152728139528928	1	SMAD4,NOTCH1,SOX17
GO:0003158	endothelium development	0.00304018094213739	0.00304018094213739	1	VEZF1,SMAD4,NOTCH1,SOX17,CTNNB1
GO:0003170	heart valve development	1.5438660384951e-08	1.5438660384951e-08	1	GATA3,SOX9,APC,RB1,SMAD4,NOTCH1,TGFBR2,AXIN2,SMAD2,MTOR
GO:0003171	atrioventricular valve development	0.000182065658602726	0.000182065658602726	1	SMAD4,NOTCH1,TGFBR2,AXIN2
GO:0003176	aortic valve development	2.71796236279697e-07	2.71796236279697e-07	1	GATA3,SOX9,RB1,NOTCH1,TGFBR2,AXIN2,SMAD2
GO:0003179	heart valve morphogenesis	7.27064403808514e-08	7.27064403808514e-08	1	GATA3,SOX9,RB1,SMAD4,NOTCH1,TGFBR2,AXIN2,SMAD2,MTOR
GO:0003180	aortic valve morphogenesis	1.12395946394226e-07	1.12395946394226e-07	1	GATA3,SOX9,RB1,NOTCH1,TGFBR2,AXIN2,SMAD2
GO:0003181	atrioventricular valve morphogenesis	0.000110502319829643	0.000110502319829643	1	SMAD4,NOTCH1,TGFBR2,AXIN2
GO:0003197	endocardial cushion development	5.12247067116233e-06	5.12247067116233e-06	1	SOX9,APC,TBX3,SMAD4,NOTCH1,TGFBR2,SMAD2
GO:0003203	endocardial cushion morphogenesis	1.80880984210835e-06	1.80880984210835e-06	1	SOX9,APC,TBX3,SMAD4,NOTCH1,TGFBR2,SMAD2
GO:0003205	cardiac chamber development	0.0031563620418511	0.0031563620418511	1	FGFR2,GATA3,TBX3,TP53,SMAD4,NOTCH1,TGFBR2
GO:0003206	cardiac chamber morphogenesis	0.00166513428429181	0.00166513428429181	1	FGFR2,GATA3,TBX3,TP53,SMAD4,NOTCH1,TGFBR2
GO:0003208	cardiac ventricle morphogenesis	0.000252060769550347	0.000252060769550347	1	FGFR2,GATA3,SMAD4,NOTCH1,TGFBR2
GO:0003214	cardiac left ventricle morphogenesis	0.000759661484584085	0.000759661484584085	1	SMAD4,NOTCH1,TGFBR2
GO:0003229	ventricular cardiac muscle tissue development	0.0106188637183401	0.0106188637183401	1	FGFR2,TBX3,SMAD4,NOTCH1
GO:0003231	cardiac ventricle development	0.00118115420534777	0.00118115420534777	1	FGFR2,GATA3,TBX3,SMAD4,NOTCH1,TGFBR2
GO:0003272	endocardial cushion formation	0.00306704700151432	0.00306704700151432	1	TBX3,SMAD4,NOTCH1,TGFBR2
GO:0003279	cardiac septum development	0.000524739787184356	0.000524739787184356	1	FGFR2,GATA3,TBX3,TP53,SMAD4,NOTCH1,TGFBR2
GO:0003281	ventricular septum development	7.81987026966805e-05	7.81987026966805e-05	1	FGFR2,GATA3,TBX3,SMAD4,NOTCH1,TGFBR2
GO:0003348	cardiac endothelial cell differentiation	5.97900140618484e-05	5.97900140618484e-05	1	SMAD4,NOTCH1,SOX17
GO:0005996	monosaccharide metabolic process	0.156284057923593	0.156284057923593	1	EP300,STK11,PIK3CA,FOXA2,TP53,AKT1
GO:0006006	glucose metabolic process	0.0930462138023447	0.0930462138023447	1	EP300,STK11,PIK3CA,FOXA2,TP53,AKT1
GO:0006090	pyruvate metabolic process	0.0641168224297471	0.0641168224297471	1	EP300,NCOR1,MTOR
GO:0006096	glycolytic process	0.037211120319471	0.037211120319471	1	EP300,NCOR1,MTOR
GO:0006109	regulation of carbohydrate metabolic process	0.00185758472746529	0.00185758472746529	1	EP300,STK11,FOXA2,NCOR1,TP53,AKT1,MTOR
GO:0006110	regulation of glycolytic process	0.0112815741185763	0.0112815741185763	1	EP300,NCOR1,MTOR
GO:0006140	regulation of nucleotide metabolic process	0.0070868829226067	0.0070868829226067	1	EP300,NCOR1,TP53,MTOR
GO:0006195	purine nucleotide catabolic process	0.0809508932798217	0.0809508932798217	1	EP300,NCOR1,MTOR
GO:0006260	DNA replication	0.00133663010625557	0.00133663010625557	1	BRCA1,POLQ,MAP2K4,ATRX,PPP2R1A,SMC3,BRCA2,TP53,EGFR,SIN3A,ATR
GO:0006261	DNA-templated DNA replication	0.0146408317658515	0.0146408317658515	1	BRCA1,POLQ,ATRX,BRCA2,ATR
GO:0006275	regulation of DNA replication	0.00443611708310823	0.00443611708310823	1	MAP2K4,ATRX,PPP2R1A,SMC3,TP53,EGFR,ATR
GO:0006278	RNA-templated DNA biosynthetic process	0.0352691001753847	0.0352691001753847	1	POLQ,ATM,CTNNB1,ATR
GO:0006282	regulation of DNA repair	0.000797654203681565	0.000797654203681565	1	BRCA1,POLQ,ARID1A,EGFR,PBRM1,AXIN2,ATR,SETD2
GO:0006289	nucleotide-excision repair	0.00151535741964705	0.00151535741964705	1	ERCC2,ARID1A,BRCA2,TP53,PBRM1
GO:0006304	DNA modification	0.00118115420534777	0.00118115420534777	1	ATRX,CTCF,EZH2,GATA3,DNMT3A,USP9X,TET2,WT1
GO:0006305	DNA alkylation	0.00340451092342943	0.00340451092342943	1	ATRX,CTCF,EZH2,DNMT3A,WT1
GO:0006306	DNA methylation	0.00340451092342943	0.00340451092342943	1	ATRX,CTCF,EZH2,DNMT3A,WT1
GO:0006334	nucleosome assembly	0.052271124535103	0.052271124535103	1	ATRX,SOX9,NPM1
GO:0006352	DNA-templated transcription initiation	0.0619491863647793	0.0619491863647793	1	EP300,ARID1A,TP53,TAF1
GO:0006354	DNA-templated transcription elongation	0.0298501072320868	0.0298501072320868	1	ERCC2,EZH2,VHL,PBRM1,CDK12,CTNNB1,SETD2
GO:0006359	regulation of transcription by RNA polymerase III	0.00452312896002349	0.00452312896002349	1	SF3B1,AR,MTOR
GO:0006360	transcription by RNA polymerase I	0.0256257834095351	0.0256257834095351	1	ERCC2,SF3B1,TAF1,MTOR
GO:0006367	transcription initiation at RNA polymerase II promoter	0.039989201714291	0.039989201714291	1	EP300,ARID1A,TP53,TAF1
GO:0006368	transcription elongation by RNA polymerase II	0.0204581248513244	0.0204581248513244	1	EZH2,VHL,PBRM1,CDK12,CTNNB1,SETD2
GO:0006383	transcription by RNA polymerase III	0.0206832087901613	0.0206832087901613	1	SF3B1,AR,MTOR
GO:0006402	mRNA catabolic process	0.123793569704596	0.123793569704596	1	AKT1,ATM,AXIN2,NPM1
GO:0006403	RNA localization	0.0496345514342744	0.0496345514342744	1	ATM,TGFBR2,ATR,SETD2
GO:0006413	translational initiation	0.0846530062129591	0.0846530062129591	1	EIF4A2,NPM1,MTOR
GO:0006446	regulation of translational initiation	0.0433911785702439	0.0433911785702439	1	EIF4A2,NPM1,MTOR
GO:0006469	negative regulation of protein kinase activity	1.4676160576857e-07	1.4676160576857e-07	1	CDKN1B,MAPK8IP1,CDKN1A,APC,RB1,AKT1,CDKN2A,PTEN,NPM1,NF1,CEBPA
GO:0006470	protein dephosphorylation	0.0217818354417986	0.0217818354417986	1	PPP2R1A,STK11,PTEN,PTPN11,MTOR
GO:0006606	protein import into nucleus	0.0257245008461182	0.0257245008461182	1	CDH1,EP300,CDKN1A,TP53,AKT1,PIK3R1,NOTCH1,LRRK2,NF1
GO:0006626	protein targeting to mitochondrion	0.0675890508008191	0.0675890508008191	1	FBXW7,BAP1,LRRK2
GO:0006661	phosphatidylinositol biosynthetic process	0.0291154303194568	0.0291154303194568	1	PIK3CG,PIK3CA,PIK3R1,ATM,PTEN
GO:0006739	NADP metabolic process	0.00100837293893664	0.00100837293893664	1	IDH1,TP53,IDH2,MTOR
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	3.8409695475014e-06	3.8409695475014e-06	1	CDKN1B,CDKN1A,TP53,ATM,CHEK2
GO:0006984	ER-nucleus signaling pathway	0.0112815741185763	0.0112815741185763	1	FBXW7,NFE2L2,TP53
GO:0007004	telomere maintenance via telomerase	0.0352691001753847	0.0352691001753847	1	ATM,CTNNB1,ATR
GO:0007009	plasma membrane organization	0.115102439050888	0.115102439050888	1	PRX,AKT1,AR,PTEN
GO:0007043	cell-cell junction assembly	0.126162948218996	0.126162948218996	1	CDH1,APC,CTNNB1
GO:0007051	spindle organization	0.00696950774669764	0.00696950774669764	1	SMC1A,ATRX,STAG2,PPP2R1A,SMC3,NCOR1,PTEN,CHEK2
GO:0007052	mitotic spindle organization	0.0320932627122698	0.0320932627122698	1	SMC1A,STAG2,SMC3,CHEK2
GO:0007062	sister chromatid cohesion	8.82949991359196e-11	8.82949991359196e-11	1	SMC1A,ATRX,STAG2,CTCF,PPP2R1A,SMC3,FBXW7,RB1,RAD21,CTNNB1,AXIN2
GO:0007063	regulation of sister chromatid cohesion	1.36316394363553e-06	1.36316394363553e-06	1	ATRX,CTCF,RAD21,CTNNB1,AXIN2
GO:0007064	mitotic sister chromatid cohesion	7.20173832224039e-07	7.20173832224039e-07	1	SMC1A,ATRX,STAG2,SMC3,RB1,RAD21
GO:0007088	regulation of mitotic nuclear division	0.0764293100654084	0.0764293100654084	1	APC,RB1,ATM,RAD21
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	0.00238737402413553	0.00238737402413553	1	ARID1A,APC,RB1,ATM,PBRM1,RAD21
GO:0007093	mitotic cell cycle checkpoint signaling	4.87869630630644e-05	4.87869630630644e-05	1	BRCA1,CCND1,CDKN1B,CDKN1A,APC,TP53,ATM,CHEK2
GO:0007095	mitotic G2 DNA damage checkpoint signaling	0.00584678641766173	0.00584678641766173	1	BRCA1,CDKN1A,ATM
GO:0007098	centrosome cycle	0.0352691001753847	0.0352691001753847	1	BRCA1,BRCA2,CTNNB1,NPM1
GO:0007160	cell-matrix adhesion	0.0851970627479914	0.0851970627479914	1	EPHA3,AJUBA,PIK3R1,CDKN2A,CTNNB1,PTEN,NF1
GO:0007162	negative regulation of cell adhesion	0.00592239638941162	0.00592239638941162	1	CDH1,CBFB,AKT1,PIK3R1,CDKN2A,NOTCH1,RUNX1,PTEN,PTPN11,NF1
GO:0007173	epidermal growth factor receptor signaling pathway	0.000435998069227113	0.000435998069227113	1	PIK3CA,SOX9,AKT1,EGFR,BRAF,ERBB4,PTPN11
GO:0007179	transforming growth factor beta receptor signaling pathway	0.00150554861904693	0.00150554861904693	1	EP300,STK11,USP9X,TP53,SMAD4,TGFBR2,SIN3A,SMAD2
GO:0007219	Notch signaling pathway	0.0795561240327666	0.0795561240327666	1	FBXW7,CDKN1B,SOX9,FOXA1,AKT1,NOTCH1,KIT,TGFBR2,CEBPA
GO:0007254	JNK cascade	0.00254986858225935	0.00254986858225935	1	MAP2K4,MECOM,MAPK8IP1,TLR4,NCOR1,EGFR,LRRK2
GO:0007259	receptor signaling pathway via JAK-STAT	7.81987026966805e-05	7.81987026966805e-05	1	FGFR3,EP300,PPP2R1A,FLT3,VHL,NOTCH1,KIT,ERBB4
GO:0007260	tyrosine phosphorylation of STAT protein	0.000643628953655572	0.000643628953655572	1	FGFR3,PPP2R1A,FLT3,KIT,ERBB4
GO:0007265	Ras protein signal transduction	8.30059067608523e-06	8.30059067608523e-06	1	CDKN1A,KRAS,RB1,TP53,CDKN2A,NOTCH1,NF1,NRAS
GO:0007272	ensheathment of neurons	0.0443677854506408	0.0443677854506408	1	ERCC2,PRX,AKT1,CTNNB1,PTEN,NF1,MTOR
GO:0007281	germ cell development	0.252207410634449	0.252207410634449	1	CTCF,PPP2R1A,DNMT3A,PIK3CA,BRCA2,AKT1,ATM,KIT,CTNNB1,WT1,MTOR
GO:0007368	determination of left/right symmetry	0.0105213763056761	0.0105213763056761	1	ACVR2A,TBX3,NOTCH1,TGFBR2,SOX17,SMAD2
GO:0007369	gastrulation	0.0257245008461182	0.0257245008461182	1	FGFR2,ACVR2A,FOXA2,TP53,SMAD4,KDM6A,TGFBR2,SOX17,CTNNB1,SMAD2,SETD2
GO:0007389	pattern specification process	0.000106908732026638	0.000106908732026638	1	FGFR2,EP300,ACVR2A,FOXA2,FOXA1,APC,TBX3,TP53,SMAD4,KDM6A,NOTCH1,ATM,TGFBR2,SOX17,CTNNB1,AXIN2,AR,SMAD2,ERBB4,WT1
GO:0007405	neuroblast proliferation	0.00119705295659923	0.00119705295659923	1	FGFR2,TP53,NOTCH1,CTNNB1,LRRK2,NF1
GO:0007411	axon guidance	0.160787633529379	0.160787633529379	1	EPHA3,GATA3,SMAD4,NOTCH1,KIT,ARHGAP35
GO:0007422	peripheral nervous system development	0.0126672224785758	0.0126672224785758	1	PRX,AKT1,RUNX1,EGR3,NF1
GO:0007517	muscle organ development	0.0274029824013866	0.0274029824013866	1	FGFR2,EP300,KRAS,RB1,SMAD4,NOTCH1,ARID5B,CTNNB1,EGR3,WT1,NF1
GO:0007548	sex differentiation	2.08577104356197e-05	2.08577104356197e-05	1	ATRX,GATA3,ACVR2A,SOX9,PDGFRA,TBX3,IDH1,BRCA2,SMAD4,NOTCH1,ATM,ARID5B,KIT,CTNNB1,AR,PTPN11,WT1
GO:0007596	blood coagulation	0.026448813236426	0.026448813236426	1	PIK3CG,NFE2L2,PIK3CA,FOXA2,PDGFRA,TLR4
GO:0007599	hemostasis	0.0295639539647353	0.0295639539647353	1	PIK3CG,NFE2L2,PIK3CA,FOXA2,PDGFRA,TLR4
GO:0007611	learning or memory	0.0896982180388531	0.0896982180388531	1	EP300,KRAS,EGFR,KIT,BRAF,PTEN,NF1
GO:0007622	rhythmic behavior	0.000277799276479805	0.000277799276479805	1	NCOR1,TP53,PTEN,MTOR
GO:0007623	circadian rhythm	3.24855795163953e-06	3.24855795163953e-06	1	EP300,EZH2,FBXW7,USP9X,NCOR1,TP53,EGFR,SIN3A,PTEN,EGR3,MTOR
GO:0007626	locomotory behavior	0.00140535534700745	0.00140535534700745	1	FOXA2,NCOR1,PTEN,LRRK2,MTOR
GO:0008286	insulin receptor signaling pathway	0.00173305925287762	0.00173305925287762	1	PIK3CA,APC,AKT1,PIK3R1,PTPN11
GO:0008361	regulation of cell size	0.0306377774328195	0.0306377774328195	1	CDH1,KDM6A,ARHGAP35,SIN3A,PTEN,NPM1,MTOR
GO:0008366	axon ensheathment	0.0443677854506408	0.0443677854506408	1	ERCC2,PRX,AKT1,CTNNB1,PTEN,NF1,MTOR
GO:0008406	gonad development	0.000288326141397593	0.000288326141397593	1	ATRX,GATA3,ACVR2A,SOX9,PDGFRA,IDH1,BRCA2,SMAD4,NOTCH1,ATM,ARID5B,KIT,AR,WT1
GO:0008543	fibroblast growth factor receptor signaling pathway	0.0042688118316749	0.0042688118316749	1	FGFR2,FGFR3,GATA3,CTNNB1,PTPN11
GO:0008544	epidermis development	0.12826942421267	0.12826942421267	1	FGFR2,KEAP1,ERCC2,EZH2,CDKN1A,SOX9,ACVR1B,SMAD4,EGFR,NOTCH1,CTNNB1,NF1
GO:0008584	male gonad development	0.000318114500516684	0.000318114500516684	1	ATRX,GATA3,ACVR2A,SOX9,PDGFRA,SMAD4,ARID5B,KIT,AR,WT1
GO:0008585	female gonad development	0.00834139678451998	0.00834139678451998	1	PDGFRA,IDH1,BRCA2,SMAD4,NOTCH1,ATM,ARID5B,KIT,WT1
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.00144716329465173	0.00144716329465173	1	BRCA1,EP300,CDKN1A,BRCA2,TP53,PIK3R1,ATM,CHEK2
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	0.013970959538618	0.013970959538618	1	MAP2K4,FBXW7,NFE2L2,AKT1,CTNNB1
GO:0008637	apoptotic mitochondrial changes	0.00246113430317579	0.00246113430317579	1	HGF,TP53,AKT1,CDKN2A,ERBB4
GO:0008643	carbohydrate transport	0.0146746343213081	0.0146746343213081	1	NFE2L2,AKT1,PIK3R1,BRAF,PTPN11
GO:0008645	hexose transmembrane transport	0.00980399729818526	0.00980399729818526	1	NFE2L2,AKT1,PIK3R1,BRAF,PTPN11
GO:0008654	phospholipid biosynthetic process	0.115872567394726	0.115872567394726	1	PIK3CG,PIK3CA,AJUBA,IDH1,PIK3R1,ATM,PTEN
GO:0009132	nucleoside diphosphate metabolic process	0.0594156468215271	0.0594156468215271	1	EP300,NCOR1,MTOR
GO:0009134	nucleoside diphosphate catabolic process	0.0470236151463774	0.0470236151463774	1	EP300,NCOR1,MTOR
GO:0009135	purine nucleoside diphosphate metabolic process	0.0433911785702439	0.0433911785702439	1	EP300,NCOR1,MTOR
GO:0009137	purine nucleoside diphosphate catabolic process	0.0395979484785001	0.0395979484785001	1	EP300,NCOR1,MTOR
GO:0009141	nucleoside triphosphate metabolic process	0.10887262713815	0.10887262713815	1	EP300,NCOR1,LRRK2,MTOR
GO:0009144	purine nucleoside triphosphate metabolic process	0.0945048990931859	0.0945048990931859	1	EP300,NCOR1,LRRK2,MTOR
GO:0009154	purine ribonucleotide catabolic process	0.0696245781797312	0.0696245781797312	1	EP300,NCOR1,MTOR
GO:0009166	nucleotide catabolic process	0.104901548587797	0.104901548587797	1	EP300,NCOR1,MTOR
GO:0009179	purine ribonucleoside diphosphate metabolic process	0.0421009198384657	0.0421009198384657	1	EP300,NCOR1,MTOR
GO:0009181	purine ribonucleoside diphosphate catabolic process	0.0395979484785001	0.0395979484785001	1	EP300,NCOR1,MTOR
GO:0009185	ribonucleoside diphosphate metabolic process	0.0508517686301912	0.0508517686301912	1	EP300,NCOR1,MTOR
GO:0009191	ribonucleoside diphosphate catabolic process	0.0433911785702439	0.0433911785702439	1	EP300,NCOR1,MTOR
