name	description	p-value	q-value	phenotype	genes
GO:0001823	mesonephros development	0.00174590993216471	0.00174590993216471	1	FGFR2,GATA3,SOX9,SMAD4,CTNNB1,SMAD2,WT1
GO:0001836	release of cytochrome c from mitochondria	0.0187424511963523	0.0187424511963523	1	HGF,TP53,AKT1
GO:0001837	epithelial to mesenchymal transition	8.66688266531228e-14	8.66688266531228e-14	1	HGF,EPHA3,FGFR2,EZH2,GATA3,SOX9,FOXA2,FOXA1,TBX3,SMAD4,NOTCH1,TGFBR2,CTNNB1,AXIN2,PTEN,SMAD2,MTOR
GO:0001889	liver development	0.00174590993216471	0.00174590993216471	1	HGF,EZH2,FBXW7,CCND1,PIK3CA,SOX9,TBX3,NOTCH1,ARID5B,NF1,CEBPA
GO:0001894	tissue homeostasis	0.0698524496158195	0.0698524496158195	1	STK11,SOX9,KRAS,TLR4,RB1,NOTCH1,BAP1,CTNNB1,PTPN11,NF1
GO:0001932	regulation of protein phosphorylation	3.52495565770452e-18	3.52495565770452e-18	1	HGF,MAP2K4,FGFR3,PPP2R1A,PIK3CG,EZH2,FBXW7,CCND1,CDKN1B,STK11,MAPK8IP1,PIK3CA,ACVR2A,FLT3,CDKN2C,CDKN1A,SOX9,AJUBA,KRAS,APC,TLR4,RB1,TP53,SMAD4,AKT1,EGFR,CDKN2A,KIT,BRAF,TGFBR2,NSD1,CDK12,AXIN2,PTEN,ERBB4,PTPN11,NPM1,CHEK2,LRRK2,NF1,MTOR,CEBPA
GO:0001933	negative regulation of protein phosphorylation	7.02783832597051e-07	7.02783832597051e-07	1	HGF,PPP2R1A,CDKN1B,MAPK8IP1,CDKN2C,CDKN1A,APC,RB1,AKT1,CDKN2A,PTEN,NPM1,LRRK2,NF1,CEBPA
GO:0001934	positive regulation of protein phosphorylation	1.39324270425678e-11	1.39324270425678e-11	1	HGF,MAP2K4,FGFR3,PIK3CG,EZH2,FBXW7,CCND1,CDKN1B,STK11,PIK3CA,ACVR2A,FLT3,CDKN1A,SOX9,AJUBA,KRAS,TLR4,TP53,SMAD4,AKT1,EGFR,KIT,BRAF,TGFBR2,AXIN2,ERBB4,PTPN11,CHEK2,LRRK2,MTOR
GO:0001935	endothelial cell proliferation	0.0396118612867651	0.0396118612867651	1	AKT1,EGR3,NF1,NRAS
GO:0001936	regulation of endothelial cell proliferation	0.0308011402704972	0.0308011402704972	1	AKT1,EGR3,NF1,NRAS
GO:0001938	positive regulation of endothelial cell proliferation	0.0442275213214603	0.0442275213214603	1	AKT1,EGR3,NF1,NRAS
GO:0001944	vasculature development	5.61561128677294e-06	5.61561128677294e-06	1	BRCA1,HGF,FGFR2,PIK3CG,FBXW7,NFE2L2,STK11,PIK3CA,PDGFRA,TBX3,VEZF1,AKT1,NOTCH1,KIT,RUNX1,TGFBR2,SOX17,CTNNB1,EGR3,SETD2,WT1,NF1
GO:0001947	heart looping	0.00132240035282207	0.00132240035282207	1	TBX3,NOTCH1,TGFBR2,SOX17
GO:0001952	regulation of cell-matrix adhesion	0.0183698597088002	0.0183698597088002	1	EPHA3,PIK3R1,CDKN2A,PTEN,NF1
GO:0002009	morphogenesis of an epithelium	1.28265086783774e-06	1.28265086783774e-06	1	HGF,FGFR2,GATA3,SOX9,AJUBA,FOXA1,KRAS,TBX3,SMAD4,EGFR,KDM6A,NOTCH1,ARHGAP35,TGFBR2,SOX17,CTNNB1,AR,PTEN,ERBB4,SETD2,WT1,MTOR
GO:0002011	morphogenesis of an epithelial sheet	0.0016340711117566	0.0016340711117566	1	AJUBA,NOTCH1,ARHGAP35,PTEN,MTOR
GO:0002040	sprouting angiogenesis	0.0801536277178371	0.0801536277178371	1	FBXW7,AKT1,NOTCH1,EGR3
GO:0002042	cell migration involved in sprouting angiogenesis	0.0154529473486134	0.0154529473486134	1	FBXW7,AKT1,NOTCH1,EGR3
GO:0002053	positive regulation of mesenchymal cell proliferation	0.000298142502634644	0.000298142502634644	1	FGFR2,SOX9,TGFBR2,CTNNB1
GO:0002062	chondrocyte differentiation	0.00341612647953664	0.00341612647953664	1	FGFR3,SOX9,RB1,RUNX1,TGFBR2,CTNNB1,AXIN2,PTPN11
GO:0002181	cytoplasmic translation	0.0568437885699848	0.0568437885699848	1	RPL22,RPL5,EIF4A2,MTOR
GO:0002218	activation of innate immune response	0.238461151338302	0.238461151338302	1	EP300,TLR4,SIN3A
GO:0002244	hematopoietic progenitor cell differentiation	0.00475542368957842	0.00475542368957842	1	ERCC2,GATA3,NFE2L2,FLT3,PDGFRA,TP53,NOTCH1,KIT,BRAF,SIN3A
GO:0002252	immune effector process	0.751225529815735	0.751225529815735	1	PIK3CG,EPHB6,GATA3,TLR4,TP53,KIT,MTOR
GO:0002253	activation of immune response	0.322789963664093	0.322789963664093	1	EP300,GATA3,STK11,PIK3CA,TLR4,BRAF,SIN3A
GO:0002262	myeloid cell homeostasis	0.0607374259972	0.0607374259972	1	ERCC2,GATA3,ACVR2A,ACVR1B,RB1,KIT,BAP1,NF1
GO:0002263	cell activation involved in immune response	0.246478422960823	0.246478422960823	1	PIK3CG,GATA3,TLR4,TP53,KIT,MTOR
GO:0002274	myeloid leukocyte activation	0.0205419917010203	0.0205419917010203	1	PIK3CG,TLR4,ATM,KIT,TGFBR2,LRRK2,CEBPA
GO:0002366	leukocyte activation involved in immune response	0.236421554695377	0.236421554695377	1	PIK3CG,GATA3,TLR4,TP53,KIT,MTOR
GO:0002376	immune system process	0.000101257231883444	0.000101257231883444	1	POLQ,MAP2K4,CBFB,MAP3K1,EP300,ERCC2,PIK3CG,EPHB6,EZH2,GATA3,FBXW7,NFE2L2,RPL22,ARID1A,STK11,MAPK8IP1,PIK3CA,ACVR2A,FLT3,CDKN1A,SOX9,ACVR1B,TLR4,RB1,TP53,AKT1,PIK3R1,CDKN2A,NOTCH1,ATM,KIT,BRAF,RUNX1,TGFBR2,BAP1,PBRM1,CTNNB1,SIN3A,ASXL1,PTPN11,EGR3,SETD2,LRRK2,NF1,MTOR,CEBPA
GO:0002429	immune response-activating cell surface receptor signaling pathway	0.436066500851694	0.436066500851694	1	EP300,GATA3,STK11,PIK3CA,TLR4,BRAF
GO:0002520	immune system development	0.0203367116622587	0.0203367116622587	1	POLQ,GATA3,TP53,ATM,BRAF,TGFBR2,CTNNB1,ASXL1
GO:0002521	leukocyte differentiation	6.99312995306113e-07	6.99312995306113e-07	1	CBFB,EP300,EZH2,GATA3,FBXW7,RPL22,ARID1A,STK11,FLT3,TLR4,RB1,TP53,PIK3R1,CDKN2A,ATM,KIT,BRAF,RUNX1,TGFBR2,BAP1,PBRM1,CTNNB1,TET2,EGR3,NF1,MTOR,CEBPA
GO:0002573	myeloid leukocyte differentiation	0.00013251975621411	0.00013251975621411	1	GATA3,FBXW7,TLR4,RB1,PIK3R1,KIT,RUNX1,TGFBR2,BAP1,CTNNB1,NF1,MTOR,CEBPA
GO:0002682	regulation of immune system process	1.74972941041203e-05	1.74972941041203e-05	1	MAP2K4,CBFB,MAP3K1,EP300,EPHB6,GATA3,FBXW7,NFE2L2,ARID1A,STK11,MAPK8IP1,PIK3CA,ACVR2A,CDKN1A,SOX9,ACVR1B,TLR4,RB1,AKT1,PIK3R1,CDKN2A,ATM,KIT,BRAF,RUNX1,TGFBR2,PBRM1,CTNNB1,SIN3A,PTPN11,EGR3,LRRK2,NF1,MTOR,CEBPA
GO:0002683	negative regulation of immune system process	0.0122804257260947	0.0122804257260947	1	CBFB,FBXW7,SOX9,TLR4,AKT1,PIK3R1,CDKN2A,ATM,RUNX1,CTNNB1,NF1,CEBPA
GO:0002684	positive regulation of immune system process	0.0158956742303459	0.0158956742303459	1	CBFB,EP300,EPHB6,GATA3,ARID1A,STK11,PIK3CA,CDKN1A,TLR4,RB1,AKT1,PIK3R1,KIT,BRAF,RUNX1,TGFBR2,PBRM1,SIN3A,PTPN11,EGR3,LRRK2,NF1,CEBPA
GO:0002694	regulation of leukocyte activation	0.000154641541527826	0.000154641541527826	1	CBFB,EPHB6,GATA3,ARID1A,MAPK8IP1,PIK3CA,CDKN1A,TLR4,AKT1,CDKN2A,ATM,BRAF,RUNX1,TGFBR2,PBRM1,CTNNB1,PTPN11,EGR3,LRRK2,CEBPA
GO:0002695	negative regulation of leukocyte activation	0.0379795519252409	0.0379795519252409	1	CBFB,CDKN2A,ATM,RUNX1
GO:0002696	positive regulation of leukocyte activation	0.000406765032454425	0.000406765032454425	1	CBFB,EPHB6,GATA3,ARID1A,PIK3CA,CDKN1A,TLR4,AKT1,RUNX1,TGFBR2,PBRM1,PTPN11,EGR3,LRRK2,CEBPA
GO:0002757	immune response-activating signaling pathway	0.40867886406854	0.40867886406854	1	EP300,GATA3,STK11,PIK3CA,TLR4,BRAF
GO:0002761	regulation of myeloid leukocyte differentiation	0.0108057431513328	0.0108057431513328	1	FBXW7,TLR4,RB1,PIK3R1,RUNX1,CTNNB1,NF1,MTOR
GO:0002764	immune response-regulating signaling pathway	0.0778197732089227	0.0778197732089227	1	MAP2K4,MAP3K1,EP300,GATA3,STK11,PIK3CA,TLR4,KIT,BRAF
GO:0002768	immune response-regulating cell surface receptor signaling pathway	0.0676268496077116	0.0676268496077116	1	MAP2K4,MAP3K1,EP300,GATA3,STK11,PIK3CA,TLR4,KIT,BRAF
GO:0002831	regulation of response to biotic stimulus	0.203885908054966	0.203885908054966	1	EP300,NFE2L2,TLR4,SIN3A,PTPN11
GO:0002833	positive regulation of response to biotic stimulus	0.382151710463499	0.382151710463499	1	EP300,TLR4,SIN3A
GO:0003002	regionalization	0.00127268091280763	0.00127268091280763	1	FGFR2,EP300,ACVR2A,FOXA2,FOXA1,TBX3,TP53,SMAD4,KDM6A,NOTCH1,ATM,TGFBR2,SOX17,CTNNB1,AXIN2,AR,SMAD2,WT1
GO:0003006	developmental process involved in reproduction	0.0232656582864389	0.0232656582864389	1	FGFR2,ATRX,PPP2R1A,GATA3,CCND1,CDKN1B,STK11,DNMT3A,ACVR2A,SOX9,FOXA1,PDGFRA,TBX3,IDH1,BRCA2,RB1,SMAD4,AKT1,NOTCH1,ATM,ARID5B,KIT,SOX17,CTNNB1,AR,PTPN11,WT1,LRRK2,MTOR
GO:0003007	heart morphogenesis	5.11706969479417e-07	5.11706969479417e-07	1	FGFR2,GATA3,SOX9,APC,TBX3,TP53,SMAD4,KDM6A,NOTCH1,TGFBR2,SOX17,CTNNB1,AXIN2,ASXL1,SMAD2,MTOR
GO:0003008	system process	0.157736269323168	0.157736269323168	1	HGF,MAP2K4,EP300,PIK3CG,EZH2,GATA3,CDKN1B,TSHZ3,PIK3CA,SOX9,KRAS,TBX3,TLR4,SMAD4,AKT1,EGFR,KDM6A,NOTCH1,KIT,BRAF,ARHGAP35,AR,PTEN,PTPN11,LRRK2,NF1,MTOR
GO:0003012	muscle system process	0.223685383221258	0.223685383221258	1	MAP2K4,PIK3CG,EZH2,PIK3CA,TBX3,SMAD4,NOTCH1,KIT,MTOR
GO:0003143	embryonic heart tube morphogenesis	0.00174590993216471	0.00174590993216471	1	TBX3,NOTCH1,TGFBR2,SOX17
GO:0003148	outflow tract septum morphogenesis	0.00308036373634208	0.00308036373634208	1	FGFR2,SMAD4,TGFBR2
GO:0003151	outflow tract morphogenesis	2.35150592557852e-05	2.35150592557852e-05	1	FGFR2,TBX3,SMAD4,NOTCH1,TGFBR2,SOX17,CTNNB1
GO:0003157	endocardium development	0.000158011269453726	0.000158011269453726	1	SMAD4,NOTCH1,SOX17
GO:0003158	endothelium development	0.00331239450601049	0.00331239450601049	1	VEZF1,SMAD4,NOTCH1,SOX17,CTNNB1
GO:0003170	heart valve development	1.5194949451634e-08	1.5194949451634e-08	1	GATA3,SOX9,APC,RB1,SMAD4,NOTCH1,TGFBR2,AXIN2,SMAD2,MTOR
GO:0003171	atrioventricular valve development	0.000189359089383165	0.000189359089383165	1	SMAD4,NOTCH1,TGFBR2,AXIN2
GO:0003176	aortic valve development	2.76059790066372e-07	2.76059790066372e-07	1	GATA3,SOX9,RB1,NOTCH1,TGFBR2,AXIN2,SMAD2
GO:0003179	heart valve morphogenesis	7.26287752735939e-08	7.26287752735939e-08	1	GATA3,SOX9,RB1,SMAD4,NOTCH1,TGFBR2,AXIN2,SMAD2,MTOR
GO:0003180	aortic valve morphogenesis	1.13238188238408e-07	1.13238188238408e-07	1	GATA3,SOX9,RB1,NOTCH1,TGFBR2,AXIN2,SMAD2
GO:0003181	atrioventricular valve morphogenesis	0.000113632237597134	0.000113632237597134	1	SMAD4,NOTCH1,TGFBR2,AXIN2
GO:0003197	endocardial cushion development	5.31625914390978e-06	5.31625914390978e-06	1	SOX9,APC,TBX3,SMAD4,NOTCH1,TGFBR2,SMAD2
GO:0003203	endocardial cushion morphogenesis	1.78490664236338e-06	1.78490664236338e-06	1	SOX9,APC,TBX3,SMAD4,NOTCH1,TGFBR2,SMAD2
GO:0003205	cardiac chamber development	0.000503577628244801	0.000503577628244801	1	FGFR2,GATA3,TBX3,TP53,SMAD4,NOTCH1,TGFBR2
GO:0003206	cardiac chamber morphogenesis	0.00162830300904362	0.00162830300904362	1	FGFR2,GATA3,TBX3,TP53,SMAD4,NOTCH1,TGFBR2
GO:0003208	cardiac ventricle morphogenesis	0.000258935906728151	0.000258935906728151	1	FGFR2,GATA3,SMAD4,NOTCH1,TGFBR2
GO:0003214	cardiac left ventricle morphogenesis	0.000773720305009551	0.000773720305009551	1	SMAD4,NOTCH1,TGFBR2
GO:0003229	ventricular cardiac muscle tissue development	0.0100262578001601	0.0100262578001601	1	FGFR2,TBX3,SMAD4,NOTCH1
GO:0003231	cardiac ventricle development	0.00113229212761525	0.00113229212761525	1	FGFR2,GATA3,TBX3,SMAD4,NOTCH1,TGFBR2
GO:0003272	endocardial cushion formation	0.00308036373634208	0.00308036373634208	1	TBX3,SMAD4,NOTCH1,TGFBR2
GO:0003279	cardiac septum development	0.000544871371068184	0.000544871371068184	1	FGFR2,GATA3,TBX3,TP53,SMAD4,NOTCH1,TGFBR2
GO:0003281	ventricular septum development	8.09610997777282e-05	8.09610997777282e-05	1	FGFR2,GATA3,TBX3,SMAD4,NOTCH1,TGFBR2
GO:0003348	cardiac endothelial cell differentiation	6.19324806931405e-05	6.19324806931405e-05	1	SMAD4,NOTCH1,SOX17
GO:0005975	carbohydrate metabolic process	0.0182046630298773	0.0182046630298773	1	EP300,STK11,PIK3CA,FOXA2,IDH1,NCOR1,TP53,AKT1,BRAF,B4GALT3,IDH2,MTOR
GO:0005996	monosaccharide metabolic process	0.160304075838048	0.160304075838048	1	EP300,STK11,PIK3CA,FOXA2,TP53,AKT1
GO:0006006	glucose metabolic process	0.0856543029555945	0.0856543029555945	1	EP300,STK11,PIK3CA,FOXA2,TP53,AKT1
GO:0006082	organic acid metabolic process	0.284512551101317	0.284512551101317	1	BRCA1,EP300,SOX9,IDH1,NCOR1,TP53,AKT1,KIT,IDH2,MTOR
GO:0006090	pyruvate metabolic process	0.063624671852549	0.063624671852549	1	EP300,NCOR1,MTOR
GO:0006091	generation of precursor metabolites and energy	0.254712653584143	0.254712653584143	1	PIK3CA,IDH1,TP53,AKT1,IDH2,MTOR,CEBPA
GO:0006096	glycolytic process	0.0367403841318465	0.0367403841318465	1	EP300,NCOR1,MTOR
GO:0006109	regulation of carbohydrate metabolic process	0.00186129512527707	0.00186129512527707	1	EP300,STK11,FOXA2,NCOR1,TP53,AKT1,MTOR
GO:0006110	regulation of glycolytic process	0.0112696015690199	0.0112696015690199	1	EP300,NCOR1,MTOR
GO:0006139	nucleobase-containing compound metabolic process	1.69987983070029e-21	1.69987983070029e-21	1	BRCA1,HGF,CDH1,NFE2L3,POLQ,MAP2K4,FGFR2,CBFB,SMC1A,KEAP1,ATRX,MECOM,EP300,CTCF,ERCC2,PRX,PPP2R1A,EZH2,GATA3,SMC3,FBXW7,CCND1,CDKN1B,SF3B1,NFE2L2,ARID1A,DNMT3A,TSHZ3,MAPK8IP1,ACVR2A,RPL5,USP9X,CDKN1A,SOX9,FOXA2,KDM5C,AJUBA,FOXA1,VHL,TBX3,ACVR1B,VEZF1,TLR4,IDH1,BRCA2,RB1,NCOR1,TP53,SMAD4,AKT1,PIK3R1,EGFR,TAF1,CDKN2A,NOTCH1,ATM,ARID5B,SETBP1,PHF6,EIF4A2,KIT,RUNX1,U2AF1,ELF3,BAP1,PBRM1,SOX17,RAD21,NSD1,CDK12,CTNNB1,AXIN2,TET2,AR,SIN3A,PCBP1,ASXL1,PTEN,ATR,SMAD2,TBL1XR1,ERBB4,EGR3,NPM1,SETD2,IDH2,TSHZ2,CHEK2,WT1,LRRK2,MTOR,CEBPA
GO:0006163	purine nucleotide metabolic process	0.192359232764201	0.192359232764201	1	IDH1,TP53,IDH2,LRRK2,MTOR
GO:0006259	DNA metabolic process	3.17318148508804e-10	3.17318148508804e-10	1	BRCA1,HGF,POLQ,MAP2K4,SMC1A,ATRX,CTCF,ERCC2,PPP2R1A,EZH2,GATA3,SMC3,FBXW7,ARID1A,DNMT3A,USP9X,CDKN1A,BRCA2,TP53,AKT1,EGFR,CDKN2A,ATM,PBRM1,RAD21,CTNNB1,AXIN2,TET2,SIN3A,ATR,NPM1,SETD2,CHEK2,WT1
GO:0006260	DNA replication	0.00566429064332446	0.00566429064332446	1	BRCA1,POLQ,MAP2K4,ATRX,PPP2R1A,SMC3,BRCA2,TP53,EGFR,SIN3A,ATR
GO:0006261	DNA-templated DNA replication	0.0467363922563695	0.0467363922563695	1	BRCA1,POLQ,ATRX,BRCA2,ATR
